epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,49,,0.0001961084926733747,,,,,
0,,99,,9.965003118850291e-05,,,,,
0,,149,,8.969375630840659e-05,,,,,
0,,199,,0.00015298342623282224,,,,,
0,,249,,0.00013630576722789556,,,,,
0,,299,,0.0002731521090026945,,,,,
0,,349,,0.00018648593686521053,,,,,
0,,399,,0.00024304895487148315,,,,,
0,,449,,0.00014064925198908895,,,,,
0,,499,,0.00014633667888119817,,,,,
0,,549,,0.00032328462111763656,,,,,
0,,599,,0.00012520841846708208,,,,,
0,,649,,0.00014148178161121905,,,,,
0,,699,,8.52964585646987e-05,,,,,
0,,749,,8.818112837616354e-05,,,,,
0,,799,,8.678788435645401e-05,,,,,
0,,849,,0.00010722793376771733,,,,,
0,,899,,9.240816871169955e-05,,,,,
0,,949,,0.00011711373372236267,,,,,
0,,999,,7.986365380929783e-05,,,,,
0,,1049,,0.00010913101868936792,,,,,
0,,1099,,7.020282646408305e-05,,,,,
0,,1149,,0.00012044688628520817,,,,,
0,,1199,,0.00016125365800689906,,,,,
0,,1249,,9.525958012090996e-05,,,,,
0,,1299,,0.0001412859419360757,,,,,
0,,1349,,9.430160571355373e-05,,,,,
0,,1399,,0.00032179534900933504,,,,,
0,,1449,,9.229697025148198e-05,,,,,
0,,1499,,0.0003433043311815709,,,,,
0,,1549,,2.9946564609417692e-05,,,,,
0,,1599,,7.868872489780188e-05,,,,,
0,,1649,,0.00026490751770325005,,,,,
0,,1699,,2.4220149498432875e-05,,,,,
0,,1749,,8.969072951003909e-05,,,,,
0,,1799,,8.096737292362377e-05,,,,,
0,,1849,,6.960426253499463e-05,,,,,
0,,1899,,0.00014498633390758187,,,,,
0,,1949,,0.00017810646386351436,,,,,
0,,1999,,7.433382415911183e-05,,,,,
0,,2049,,0.00014953604841139168,,,,,
0,,2099,,8.161956066032872e-05,,,,,
0,,2149,,0.0001030087296385318,,,,,
0,,2199,,7.196685328381136e-05,,,,,
0,,2249,,0.00012418533151503652,,,,,
0,,2299,,8.570159843657166e-05,,,,,
0,,2349,,3.0131041057757102e-05,,,,,
0,,2399,,0.00012697141210082918,,,,,
0,,2449,,7.197501690825447e-05,,,,,
0,,2499,,9.269643487641588e-05,,,,,
0,,2549,,5.9847970987902954e-05,,,,,
0,,2599,,0.00018173191347159445,,,,,
0,,2649,,9.385855082655326e-05,,,,,
0,,2699,,0.00011221862951060757,,,,,
0,,2749,,0.0002972625952679664,,,,,
0,,2799,,4.619310493580997e-05,,,,,
0,,2849,,0.00013186321302782744,,,,,
0,,2899,,2.714699621719774e-05,,,,,
0,,2949,,9.16898570721969e-05,,,,,
0,,2999,,5.214110205997713e-05,,,,,
0,,3049,,2.7071600925410166e-05,,,,,
0,,3099,,6.467475759563968e-05,,,,,
0,,3149,,0.0002451753243803978,,,,,
0,,3199,,0.00011908989836229011,,,,,
0,,3249,,3.9974696846911684e-05,,,,,
0,,3299,,0.00011255795834586024,,,,,
0,,3349,,5.0458584155421704e-05,,,,,
0,,3399,,0.00020338672038633376,,,,,
0,,3449,,0.0001448138791602105,,,,,
0,,3499,,0.00012209774286020547,,,,,
0,,3549,,0.00025922450004145503,,,,,
0,,3599,,8.888922457117587e-05,,,,,
0,,3649,,0.00010187731822952628,,,,,
