epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,49,,6.430024222936481e-05,,,,,
0,,99,,5.345038516679779e-05,,,,,
0,,149,,3.4291540941921994e-05,,,,,
0,,199,,6.945403583813459e-05,,,,,
0,,249,,6.362290878314525e-05,,,,,
0,,299,,3.74798801203724e-05,,,,,
0,,349,,8.939403778640553e-05,,,,,
0,,399,,6.189558916958049e-05,,,,,
0,,449,,3.718879088410176e-05,,,,,
0,,499,,8.533709478797391e-05,,,,,
0,,549,,5.4613439715467393e-05,,,,,
0,,599,,6.473633402492851e-05,,,,,
0,,649,,4.494709355640225e-05,,,,,
0,,699,,2.3809152480680496e-05,,,,,
0,,749,,2.8473787097027525e-05,,,,,
0,,799,,1.926339973579161e-05,,,,,
0,,849,,2.665872307261452e-05,,,,,
0,,899,,5.8534187701297924e-05,,,,,
0,,949,,4.09946333093103e-05,,,,,
0,,999,,3.295796341262758e-05,,,,,
0,,1049,,3.236138218198903e-05,,,,,
0,,1099,,4.394816278363578e-05,,,,,
0,,1149,,2.9641823857673444e-05,,,,,
0,,1199,,2.5735245799296536e-05,,,,,
0,,1249,,2.3658698410145007e-05,,,,,
0,,1299,,0.00012254218745511025,,,,,
0,,1349,,1.810678259062115e-05,,,,,
0,,1399,,3.716961509780958e-05,,,,,
0,,1449,,0.00016727590991649777,,,,,
0,,1499,,7.544667460024357e-05,,,,,
0,,1549,,2.5937108148355037e-05,,,,,
0,,1599,,4.302641173126176e-05,,,,,
0,,1649,,2.6256744604324922e-05,,,,,
0,,1699,,5.955827145953663e-05,,,,,
0,,1749,,3.377254688530229e-05,,,,,
0,,1799,,2.8516309612314217e-05,,,,,
0,,1849,,8.966399764176458e-05,,,,,
0,,1899,,0.00017946069419849664,,,,,
0,,1949,,3.85892744816374e-05,,,,,
0,,1999,,3.760016261367127e-05,,,,,
0,,2049,,1.748868453432806e-05,,,,,
0,,2099,,3.7161444197408855e-05,,,,,
0,,2149,,2.0804993255296722e-05,,,,,
0,,2199,,4.606319635058753e-05,,,,,
0,,2249,,2.3482316464651376e-05,,,,,
0,,2299,,2.4118660803651437e-05,,,,,
0,,2349,,4.40193252870813e-05,,,,,
0,,2399,,1.2728862202493474e-05,,,,,
0,,2449,,2.6208930648863316e-05,,,,,
0,,2499,,2.125427999999374e-05,,,,,
0,,2549,,2.2000027456670068e-05,,,,,
0,,2599,,3.9629871025681496e-05,,,,,
0,,2649,,3.378915789653547e-05,,,,,
0,,2699,,1.405145667376928e-05,,,,,
0,,2749,,2.9360853659454733e-05,,,,,
0,,2799,,2.6141278794966638e-05,,,,,
0,,2849,,3.215153992641717e-05,,,,,
0,,2899,,2.638371915963944e-05,,,,,
0,,2949,,3.798041507252492e-05,,,,,
0,,2999,,2.8284159270697273e-05,,,,,
0,,3049,,2.61887616943568e-05,,,,,
0,,3099,,2.571473851276096e-05,,,,,
0,,3149,,2.0359510017442517e-05,,,,,
0,,3199,,3.1267161830328405e-05,,,,,
0,,3249,,3.595398084144108e-05,,,,,
0,,3299,,3.6857287341263145e-05,,,,,
0,,3349,,2.8066771847079508e-05,,,,,
0,,3399,,3.813082366832532e-05,,,,,
0,,3449,,2.1094516341690905e-05,,,,,
0,,3499,,1.1659972187771928e-05,,,,,
0,,3549,,8.111770512186922e-06,,,,,
0,,3599,,3.2219984859693795e-05,,,,,
0,,3649,,2.2112453734735027e-05,,,,,
0,,3699,,6.993247370701283e-05,,,,,
0,,3749,,3.3523436286486685e-05,,,,,
0,,3799,,3.2923304388532415e-05,,,,,
0,,3849,,2.5928735340130515e-05,,,,,
0,,3899,,2.5056553567992523e-05,,,,,
0,,3919,,,1.073717474937439,105960096.0,1.1150696277618408,2.0,0.0009284811676479876
0,,3919,4.554371116682887e-05,,,,,,
,0.001,3920,,,,,,,
1,,3949,,9.754503116710111e-05,,,,,
1,,3999,,2.489165126462467e-05,,,,,
1,,4049,,2.9947397706564516e-05,,,,,
1,,4099,,2.2862574041937478e-05,,,,,
1,,4149,,1.932632949319668e-05,,,,,
1,,4199,,1.9629796952358447e-05,,,,,
1,,4249,,2.7837688321596943e-05,,,,,
1,,4299,,4.9245296395383775e-05,,,,,
1,,4349,,7.43522759876214e-05,,,,,
1,,4399,,1.1068117601098493e-05,,,,,
1,,4449,,3.418630876694806e-05,,,,,
1,,4499,,2.685410072444938e-05,,,,,
1,,4549,,1.417853945895331e-05,,,,,
1,,4599,,2.311879870831035e-05,,,,,
1,,4649,,2.4425125957350247e-05,,,,,
1,,4699,,2.5148247004835866e-05,,,,,
1,,4749,,1.3184452654968482e-05,,,,,
1,,4799,,2.9204393285908736e-05,,,,,
1,,4849,,1.9878123566741124e-05,,,,,
1,,4899,,3.012944034708198e-05,,,,,
1,,4949,,4.870369957643561e-05,,,,,
1,,4999,,9.539478924125433e-06,,,,,
1,,5049,,2.279521868331358e-05,,,,,
1,,5099,,1.3704629964195192e-05,,,,,
1,,5149,,2.8350901629892178e-05,,,,,
1,,5199,,1.887560574687086e-05,,,,,
1,,5249,,1.280592186958529e-05,,,,,
1,,5299,,2.097770084219519e-05,,,,,
1,,5349,,2.217783548985608e-05,,,,,
1,,5399,,1.884987977973651e-05,,,,,
1,,5449,,1.4061040019441862e-05,,,,,
1,,5499,,2.3850598154240288e-05,,,,,
1,,5549,,2.566702096373774e-05,,,,,
1,,5599,,4.405760046211071e-05,,,,,
1,,5649,,3.536207805154845e-05,,,,,
1,,5699,,3.445669062784873e-05,,,,,
1,,5749,,2.709193722694181e-05,,,,,
1,,5799,,2.3733469788567163e-05,,,,,
1,,5849,,3.054650733247399e-05,,,,,
1,,5899,,3.6943274608347565e-05,,,,,
1,,5949,,2.4666896933922544e-05,,,,,
1,,5999,,4.32177257607691e-05,,,,,
1,,6049,,1.8948168872157112e-05,,,,,
1,,6099,,7.198165258159861e-05,,,,,
1,,6149,,7.928712147986516e-05,,,,,
1,,6199,,1.87866226042388e-05,,,,,
1,,6249,,4.031524440506473e-05,,,,,
1,,6299,,2.063193460344337e-05,,,,,
1,,6349,,1.6908383258851245e-05,,,,,
1,,6399,,4.6581117203459144e-05,,,,,
1,,6449,,2.7867923563462682e-05,,,,,
1,,6499,,1.8241884390590712e-05,,,,,
1,,6549,,3.0280783903435804e-05,,,,,
1,,6599,,1.197661640617298e-05,,,,,
1,,6649,,1.543821235827636e-05,,,,,
1,,6699,,3.636035035015084e-05,,,,,
1,,6749,,3.1858086003921926e-05,,,,,
1,,6799,,2.1668352928827517e-05,,,,,
1,,6849,,1.2315329513512552e-05,,,,,
1,,6899,,1.7733029380906373e-05,,,,,
1,,6949,,1.9089877241640352e-05,,,,,
1,,6999,,2.1139427190064453e-05,,,,,
1,,7049,,6.669743015663698e-05,,,,,
1,,7099,,2.3363949367194436e-05,,,,,
1,,7149,,2.3768594473949634e-05,,,,,
1,,7199,,1.903231895994395e-05,,,,,
1,,7249,,1.0255734196107369e-05,,,,,
1,,7299,,2.824808325385675e-05,,,,,
1,,7349,,3.545548315742053e-05,,,,,
1,,7399,,4.958170393365435e-05,,,,,
1,,7449,,1.623774915060494e-05,,,,,
1,,7499,,1.78657537617255e-05,,,,,
1,,7549,,2.21939026232576e-05,,,,,
1,,7599,,2.355074138904456e-05,,,,,
1,,7649,,4.512964733294211e-05,,,,,
1,,7699,,4.238543988321908e-05,,,,,
1,,7749,,1.9539957065717317e-05,,,,,
1,,7799,,7.2254601946042385e-06,,,,,
1,,7839,,,1.2345411777496338,121953904.0,1.2941330671310425,2.0,0.0013679174007847905
1,,7839,2.911473529820796e-05,,,,,,
