epoch,step,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,4199,0.0008813550230115652,,,,,
0,4249,0.00012771580077242106,,,,,
0,4299,4.792613981408067e-05,,,,,
0,4349,8.42663284856826e-05,,,,,
0,4399,0.00011568349145818502,,,,,
0,4449,0.001219487632624805,,,,,
0,4499,0.0002773963497020304,,,,,
0,4549,0.0007238312973640859,,,,,
0,4599,0.00016677215171512216,,,,,
0,4649,0.00010568293510004878,,,,,
0,4699,0.004485707730054855,,,,,
0,4749,0.0005548119661398232,,,,,
0,4799,9.07597568584606e-05,,,,,
0,4849,0.0008816301706247032,,,,,
0,4899,0.00013087186380289495,,,,,
0,4949,0.0001406500523444265,,,,,
0,4999,9.019630670081824e-05,,,,,
0,5049,0.00025093992007896304,,,,,
0,5099,0.001263550017029047,,,,,
0,5149,0.0021946534980088472,,,,,
0,5199,0.00020330493862275034,,,,,
0,5249,0.00012898130808025599,,,,,
0,5299,6.060092709958553e-05,,,,,
0,5349,0.0027132199611514807,,,,,
0,5399,0.0003646453551482409,,,,,
0,5449,0.00011654294212348759,,,,,
0,5499,0.00020259594020899385,,,,,
0,5549,9.193122241413221e-05,,,,,
0,5599,0.000785228272434324,,,,,
0,5649,0.0033859212417155504,,,,,
0,5699,7.210531475720927e-05,,,,,
0,5749,8.722117490833625e-05,,,,,
0,5799,5.272573253023438e-05,,,,,
0,5849,0.0002987321058753878,,,,,
0,5899,0.00018139385792892426,,,,,
0,5949,8.39216445456259e-05,,,,,
0,5999,0.00018428995099384338,,,,,
0,6049,0.00020159837731625885,,,,,
0,6099,0.00024880372802726924,,,,,
0,6149,0.0006402243743650615,,,,,
0,6199,0.0013032668503001332,,,,,
0,6249,0.00014780351193621755,,,,,
0,6299,0.0057479990646243095,,,,,
0,6349,0.0010397108271718025,,,,,
0,6399,0.00022236564836930484,,,,,
0,6449,0.00015120813623070717,,,,,
0,6499,0.00012224500824231654,,,,,
0,6549,0.0012135328724980354,,,,,
0,6599,1.130140844907146e-05,,,,,
0,6649,7.41457479307428e-05,,,,,
0,6699,0.006751800421625376,,,,,
0,6749,0.00016169055015780032,,,,,
0,6799,0.0018029125640168786,,,,,
0,6849,0.001245681894943118,,,,,
0,6899,0.00018872071814257652,,,,,
0,6949,0.0012524183839559555,,,,,
0,6999,5.4843989346409217e-05,,,,,
0,7049,0.0007867689710110426,,,,,
0,7099,0.0011203152826055884,,,,,
0,7149,9.945619240170345e-05,,,,,
0,7199,0.00019930832786485553,,,,,
0,7249,0.0042977649718523026,,,,,
0,7299,0.00027913801022805274,,,,,
0,7349,5.055073052062653e-05,,,,,
0,7399,0.00015439718845300376,,,,,
0,7449,7.532169547630474e-05,,,,,
0,7499,6.679994839942083e-05,,,,,
0,7549,0.00022055880981497467,,,,,
0,7599,0.00018822030688170344,,,,,
0,7649,0.0006457710405811667,,,,,
0,7699,0.00039735445170663297,,,,,
0,7749,0.001943300710991025,,,,,
0,7799,9.490545926382765e-05,,,,,
0,7849,0.0011467651929706335,,,,,
0,7899,0.0011408186983317137,,,,,
0,7949,0.00013591357856057584,,,,,
0,7999,0.0012709975708276033,,,,,
0,8049,0.00013459540787152946,,,,,
0,8099,0.004158428870141506,,,,,
0,8149,0.0008382117957808077,,,,,
0,8199,2.8630362066905946e-05,,,,,
0,8249,0.0034592889714986086,,,,,
0,8299,0.004899564664810896,,,,,
0,8349,0.004575153812766075,,,,,
0,8399,6.085568747948855e-05,,,,,
0,8449,0.0025663822889328003,,,,,
0,8499,0.0003168910916429013,,,,,
0,8549,3.947344885091297e-05,,,,,
0,8599,0.00042125716572627425,,,,,
0,8649,0.003974908497184515,,,,,
0,8699,1.2971070646017324e-05,,,,,
0,8749,0.00022243318380787969,,,,,
0,8799,0.0008136433898471296,,,,,
0,8849,0.0001245443563675508,,,,,
0,8899,0.00014952794299460948,,,,,
0,8949,0.0016669075703248382,,,,,
0,8999,0.00010923928493866697,,,,,
0,9049,0.00016153091564774513,,,,,
0,9099,5.6962402595672756e-05,,,,,
0,9149,0.00017727319209370762,,,,,
0,9199,8.019815140869468e-05,,,,,
0,9249,9.990478429244831e-05,,,,,
0,9299,0.00013231293996796012,,,,,
0,9349,0.000324273481965065,,,,,
0,9399,0.00011012206960003823,,,,,
0,9449,0.00020069671154487878,,,,,
0,9499,0.00014546718739438802,,,,,
0,9549,0.00017798850603867322,,,,,
0,9599,0.00027166405925527215,,,,,
0,9649,0.00025476570590399206,,,,,
0,9699,0.005661102943122387,,,,,
0,9749,5.5784294090699404e-05,,,,,
0,9799,0.0003394891391508281,,,,,
0,9849,0.0014291140250861645,,,,,
0,9899,0.0011507044546306133,,,,,
0,9949,0.0008147813496179879,,,,,
0,9999,6.679717625956982e-05,,,,,
0,10049,0.003089111065492034,,,,,
0,10099,0.004358002915978432,,,,,
0,10149,0.0013714076485484838,,,,,
0,10199,0.00021694193128496408,,,,,
0,10249,7.411520346067846e-05,,,,,
0,10299,0.00015012903895694762,,,,,
0,10349,0.0012700236402451992,,,,,
0,10399,0.0013006486697122455,,,,,
0,10449,0.00010068353003589436,,,,,
0,10499,0.00013632629998028278,,,,,
0,10549,0.00017714723071549088,,,,,
0,10599,1.9931363567593507e-05,,,,,
0,10649,5.0860624469351023e-05,,,,,
0,10699,2.9266222554724663e-05,,,,,
0,10749,5.5604250519536436e-05,,,,,
0,10799,9.31260728975758e-05,,,,,
0,10849,5.214224074734375e-05,,,,,
0,10899,3.428122727200389e-05,,,,,
0,10949,8.48163563205162e-06,,,,,
0,10999,3.642036972451024e-05,,,,,
0,11049,3.9372149331029505e-05,,,,,
0,11099,2.234093517472502e-05,,,,,
0,11149,0.001007810584269464,,,,,
0,11199,0.00011004148109350353,,,,,
0,11249,0.00022191466996446252,,,,,
0,11299,3.0667066312162206e-05,,,,,
0,11349,2.3441509256372228e-05,,,,,
0,11399,0.0015084919286891818,,,,,
0,11449,0.0018033277010545135,,,,,
0,11499,4.061034633195959e-05,,,,,
0,11549,5.22553818882443e-05,,,,,
0,11599,0.00026089861057698727,,,,,
0,11649,6.73051254125312e-05,,,,,
0,11699,0.00046726164873689413,,,,,
0,11749,0.0009716238128021359,,,,,
0,11799,0.00018223175720777363,,,,,
0,11849,0.0004732606466859579,,,,,
0,11899,2.6945564968627878e-05,,,,,
0,11949,0.0018584431381896138,,,,,
0,11999,7.46658697607927e-05,,,,,
0,12049,1.806791806302499e-05,,,,,
0,12099,2.0360561393317766e-05,,,,,
0,12149,0.002725707832723856,,,,,
0,12199,0.0018532277317717671,,,,,
0,12249,0.000537693384103477,,,,,
0,12299,0.000540400855243206,,,,,
0,12349,0.00048555980902165174,,,,,
0,12399,4.5094431698089465e-05,,,,,
0,12449,0.0011318216565996408,,,,,
0,12499,0.0007438684115186334,,,,,
0,12549,5.914419307373464e-05,,,,,
0,12599,1.484795575379394e-05,,,,,
0,12649,0.0005148517084307969,,,,,
0,12699,2.470890285621863e-05,,,,,
0,12749,0.0008951359195634723,,,,,
0,12799,0.0001999358501052484,,,,,
0,12849,9.116761793848127e-05,,,,,
0,12899,3.324699719087221e-05,,,,,
0,12949,0.0009806479793041945,,,,,
0,12999,0.0003885147743858397,,,,,
0,13049,2.6165367671637796e-05,,,,,
0,13099,0.000609491893555969,,,,,
0,13149,0.0003823573933914304,,,,,
0,13199,2.7933783712796867e-05,,,,,
0,13249,8.361893560504541e-05,,,,,
0,13299,2.767321166174952e-05,,,,,
0,13349,0.0067839366383850574,,,,,
0,13399,3.978691529482603e-05,,,,,
0,13449,6.0548019973794e-05,,,,,
0,13499,1.9231054466217756e-05,,,,,
0,13549,0.000665743020363152,,,,,
0,13599,0.0009682595846243203,,,,,
0,13649,3.054150874959305e-05,,,,,
0,13699,0.00817605946213007,,,,,
0,13749,1.4507046216749586e-05,,,,,
0,13799,2.9685101253562607e-05,,,,,
0,13849,1.9463444914435968e-05,,,,,
0,13899,7.309682405320928e-05,,,,,
0,13949,0.00038349750684574246,,,,,
0,13999,7.895295857451856e-05,,,,,
0,14049,1.2627208889171015e-05,,,,,
0,14099,0.00018392554193269461,,,,,
0,14149,2.5190040105371736e-05,,,,,
0,14199,3.371471757418476e-05,,,,,
0,14249,1.9850653188768774e-05,,,,,
0,14299,0.0008450952591374516,,,,,
0,14349,2.580513319117017e-05,,,,,
0,14399,2.5879515305859968e-05,,,,,
0,14449,2.365425280004274e-05,,,,,
0,14499,0.0025377264246344566,,,,,
0,14549,1.2493598660512362e-05,,,,,
0,14599,4.205918594379909e-05,,,,,
0,14649,3.4107906685676426e-05,,,,,
0,14699,0.00011732929851859808,,,,,
0,14749,0.0010170682799071074,,,,,
0,14799,3.367755562067032e-05,,,,,
0,14849,0.0007380088209174573,,,,,
0,14899,1.2428880836523604e-05,,,,,
0,14949,0.001255749142728746,,,,,
0,14999,0.000907756038941443,,,,,
0,15049,0.0005216053687036037,,,,,
0,15099,0.0008468063315376639,,,,,
0,15149,8.910198084777221e-05,,,,,
0,15199,2.1573252524831332e-05,,,,,
0,15249,2.148286330339033e-05,,,,,
0,15299,1.573067856952548e-05,,,,,
0,15349,3.895959525834769e-05,,,,,
0,15399,2.8873728297185153e-05,,,,,
0,15449,5.942783900536597e-05,,,,,
0,15499,4.2142655729549006e-05,,,,,
0,15549,0.0015114631969481707,,,,,
0,15599,0.0006504942430183291,,,,,
0,15649,0.0003402654256206006,,,,,
0,15699,0.0005431934841908514,,,,,
0,15749,0.0005266628577373922,,,,,
0,15799,0.0005241832113824785,,,,,
0,15849,4.9723905249265954e-05,,,,,
0,15899,0.0007327498169615865,,,,,
0,15949,0.0005606155027635396,,,,,
0,15999,0.0011054292554035783,,,,,
0,16049,1.557127689011395e-05,,,,,
0,16099,0.0008929756004363298,,,,,
0,16149,0.00021783339616376907,,,,,
0,16199,3.325907528051175e-05,,,,,
0,16249,3.762535925488919e-05,,,,,
0,16299,6.162079807836562e-05,,,,,
0,16349,5.8292287576477975e-05,,,,,
0,16399,0.0007586859865114093,,,,,
0,16449,4.823027120437473e-05,,,,,
0,16499,0.0009782982524484396,,,,,
0,16549,0.000602249288931489,,,,,
0,16599,1.4699343410029542e-05,,,,,
0,16649,0.00031497684540227056,,,,,
0,16699,9.756137296790257e-05,,,,,
0,16749,0.0005302464123815298,,,,,
0,16799,0.0048990678042173386,,,,,
0,16849,5.118608896736987e-05,,,,,
0,16899,0.00047278235433623195,,,,,
0,16949,0.00014079792890697718,,,,,
0,16999,2.556792060204316e-05,,,,,
0,17049,0.0009151934646070004,,,,,
0,17099,8.790769061306491e-05,,,,,
0,17149,4.941018050885759e-05,,,,,
0,17157,,2.968672037124634,292967424.0,2.9992735385894775,2.0,0.007413540966808796
