epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.02,0,,,,,,,
0,,49,,0.0015406101010739803,,,,,
0,,99,,0.0007218886748887599,,,,,
0,,149,,0.0007509862771257758,,,,,
0,,199,,4.394783900352195e-06,,,,,
0,,249,,0.0007166475406847894,,,,,
0,,299,,0.0010683981236070395,,,,,
0,,349,,0.0008261477341875434,,,,,
0,,399,,0.0001858380128396675,,,,,
0,,449,,5.142695954418741e-05,,,,,
0,,499,,0.00013860518811270595,,,,,
0,,549,,0.0006006750627420843,,,,,
0,,599,,0.0006713113398291171,,,,,
0,,649,,0.001822970574721694,,,,,
0,,699,,0.0004915249301120639,,,,,
0,,749,,0.0003285277052782476,,,,,
0,,799,,3.461428786977194e-05,,,,,
0,,849,,0.00041153820347972214,,,,,
0,,899,,0.0009910308290272951,,,,,
0,,949,,2.1398180251708254e-05,,,,,
0,,999,,5.425604831543751e-05,,,,,
0,,1049,,0.0005672502447851002,,,,,
0,,1099,,0.00018407819152344018,,,,,
0,,1149,,2.0333878637757152e-05,,,,,
0,,1199,,0.0007942018564790487,,,,,
0,,1249,,0.0003053112595807761,,,,,
0,,1299,,0.00021991541143506765,,,,,
0,,1349,,0.00221115886233747,,,,,
0,,1399,,3.961906622862443e-05,,,,,
0,,1449,,0.0004485691897571087,,,,,
0,,1499,,3.9582439057994634e-05,,,,,
0,,1549,,0.001114429673179984,,,,,
0,,1599,,0.00017051539907697588,,,,,
0,,1649,,0.0006750065367668867,,,,,
0,,1699,,0.00010104473767569289,,,,,
0,,1749,,0.0005885091377422214,,,,,
0,,1799,,0.0006315655191428959,,,,,
0,,1849,,0.0006939173908904195,,,,,
0,,1899,,0.0011008762521669269,,,,,
0,,1949,,0.00035549860331229866,,,,,
0,,1999,,0.0012742391554638743,,,,,
0,,2049,,0.000511557562276721,,,,,
0,,2099,,0.0001700604916550219,,,,,
0,,2149,,6.410383502952754e-05,,,,,
0,,2199,,0.0007030136184766889,,,,,
0,,2249,,0.0004585112910717726,,,,,
0,,2299,,0.0009338549571111798,,,,,
0,,2349,,0.00033862743293866515,,,,,
0,,2399,,0.0001375584106426686,,,,,
0,,2449,,0.0004029728879686445,,,,,
0,,2499,,0.00012417303514666855,,,,,
0,,2549,,0.0007261148421093822,,,,,
0,,2599,,0.000843666261062026,,,,,
0,,2649,,0.00043996554450131953,,,,,
0,,2699,,0.00030285719549283385,,,,,
0,,2749,,0.0008167860214598477,,,,,
0,,2799,,9.246353874914348e-05,,,,,
0,,2849,,0.001258351607248187,,,,,
0,,2899,,0.00039143775939010084,,,,,
