epoch,lr-Adam,step,train_loss_step
,0.001,0,
0,,49,0.8374931812286377
0,,99,0.48672693967819214
0,,149,0.7432717084884644
0,,199,1.148339033126831
0,,249,1.9299781322479248
0,,299,0.886048436164856
0,,349,0.7388932108879089
0,,399,0.7181692719459534
0,,449,1.1043020486831665
0,,499,0.5204188823699951
