epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
,0.001,0,,,,,,,
0,,49,,5.125781535753049e-05,,,,,
0,,99,,4.218561662128195e-05,,,,,
0,,149,,2.4938781280070543e-05,,,,,
0,,199,,5.4646425269311294e-05,,,,,
0,,249,,4.817542867385782e-05,,,,,
0,,299,,2.9216131224529818e-05,,,,,
0,,349,,6.625213427469134e-05,,,,,
0,,399,,5.111273276270367e-05,,,,,
0,,449,,2.7476995455799624e-05,,,,,
0,,499,,6.552898412337527e-05,,,,,
0,,549,,4.140043893130496e-05,,,,,
0,,599,,5.647532452712767e-05,,,,,
0,,649,,3.341753836139105e-05,,,,,
0,,699,,1.8159797036787495e-05,,,,,
0,,749,,2.2570546207134612e-05,,,,,
0,,799,,1.544988299428951e-05,,,,,
0,,849,,2.247246084152721e-05,,,,,
0,,899,,5.0428297981852666e-05,,,,,
0,,949,,3.3305215765722096e-05,,,,,
0,,999,,2.5608296709833667e-05,,,,,
0,,1049,,2.4135582862072624e-05,,,,,
0,,1099,,3.396926695131697e-05,,,,,
0,,1149,,2.260777728224639e-05,,,,,
0,,1199,,1.9595609046518803e-05,,,,,
0,,1249,,1.6456335288239643e-05,,,,,
0,,1299,,9.349086758447811e-05,,,,,
0,,1349,,1.4398065104614943e-05,,,,,
0,,1399,,2.981860416184645e-05,,,,,
0,,1449,,0.0001225243613589555,,,,,
0,,1499,,9.194284211844206e-05,,,,,
0,,1549,,1.869308289315086e-05,,,,,
0,,1599,,2.9197330150054768e-05,,,,,
0,,1649,,2.032231532211881e-05,,,,,
0,,1699,,4.505174729274586e-05,,,,,
0,,1749,,2.6860991056310013e-05,,,,,
0,,1799,,1.5160316252149642e-05,,,,,
0,,1849,,6.811473576817662e-05,,,,,
0,,1899,,0.00011690001701936126,,,,,
0,,1949,,3.139860928058624e-05,,,,,
0,,1999,,2.917465280916076e-05,,,,,
0,,2049,,1.365706975775538e-05,,,,,
0,,2099,,2.763982593023684e-05,,,,,
0,,2149,,1.530004919914063e-05,,,,,
0,,2199,,3.796021701418795e-05,,,,,
0,,2249,,1.794554918888025e-05,,,,,
0,,2299,,1.1076094779127743e-05,,,,,
0,,2349,,3.383231887710281e-05,,,,,
0,,2399,,1.1618937605817337e-05,,,,,
0,,2449,,2.2917538444744423e-05,,,,,
0,,2499,,1.618763417354785e-05,,,,,
0,,2549,,2.04356292670127e-05,,,,,
0,,2599,,2.805512849590741e-05,,,,,
0,,2649,,2.4158012820407748e-05,,,,,
0,,2699,,1.0715287316998001e-05,,,,,
0,,2749,,2.36441774177365e-05,,,,,
0,,2799,,2.1855168597539887e-05,,,,,
0,,2849,,2.8245749490452e-05,,,,,
0,,2899,,2.3678980141994543e-05,,,,,
0,,2949,,2.8485128495958634e-05,,,,,
0,,2999,,2.2735157472197898e-05,,,,,
0,,3049,,2.261365261801984e-05,,,,,
0,,3099,,1.9803721443167888e-05,,,,,
0,,3149,,1.5467845514649525e-05,,,,,
0,,3199,,2.752219734247774e-05,,,,,
0,,3249,,3.0830720788799226e-05,,,,,
0,,3299,,3.373704748810269e-05,,,,,
0,,3349,,2.140078322554473e-05,,,,,
0,,3399,,2.4843264327500947e-05,,,,,
0,,3449,,1.4423128959606402e-05,,,,,
0,,3499,,1.0237947208224796e-05,,,,,
0,,3549,,5.382608833315317e-06,,,,,
0,,3599,,2.2298074327409267e-05,,,,,
0,,3649,,2.4866811145329848e-05,,,,,
0,,3699,,5.440692257252522e-05,,,,,
0,,3749,,2.6557972887530923e-05,,,,,
0,,3799,,2.4358816517633386e-05,,,,,
0,,3849,,2.2684174837195314e-05,,,,,
0,,3899,,2.862113069568295e-05,,,,,
0,,3919,,,1.0652955770492554,105128424.0,1.1036638021469116,2.0,0.0006466855411417782
0,,3919,3.5358443710720167e-05,,,,,,
,0.001,3920,,,,,,,
1,,3949,,7.227429159684107e-05,,,,,
1,,3999,,2.27237705985317e-05,,,,,
1,,4049,,2.2763688320992514e-05,,,,,
1,,4099,,1.8631664715940133e-05,,,,,
1,,4149,,1.3338301869225688e-05,,,,,
1,,4199,,1.5428795450134203e-05,,,,,
1,,4249,,2.4060074792942032e-05,,,,,
1,,4299,,3.867952182190493e-05,,,,,
1,,4349,,5.960799171589315e-05,,,,,
1,,4399,,8.36951130622765e-06,,,,,
1,,4449,,2.845323433575686e-05,,,,,
1,,4499,,1.9933338990085758e-05,,,,,
1,,4549,,1.2444613275874872e-05,,,,,
1,,4599,,2.0596797185135074e-05,,,,,
1,,4649,,1.9187158613931388e-05,,,,,
1,,4699,,1.66491463460261e-05,,,,,
1,,4749,,1.1668607839965262e-05,,,,,
1,,4799,,2.145489452232141e-05,,,,,
1,,4849,,1.577791954332497e-05,,,,,
1,,4899,,3.345489676576108e-05,,,,,
1,,4949,,4.161394463153556e-05,,,,,
1,,4999,,7.664357326575555e-06,,,,,
1,,5049,,2.0277655494282953e-05,,,,,
1,,5099,,1.2802323908545077e-05,,,,,
1,,5149,,2.078544275718741e-05,,,,,
1,,5199,,1.791410795703996e-05,,,,,
1,,5249,,1.1938037459913176e-05,,,,,
1,,5299,,1.6564838006161153e-05,,,,,
1,,5349,,1.7775535525288433e-05,,,,,
1,,5399,,1.4660584383818787e-05,,,,,
1,,5449,,1.296345089940587e-05,,,,,
1,,5499,,2.159154428227339e-05,,,,,
1,,5549,,2.2327094484353438e-05,,,,,
1,,5599,,3.880304575432092e-05,,,,,
1,,5649,,2.2757327315048315e-05,,,,,
1,,5699,,2.9972790798638016e-05,,,,,
1,,5749,,2.2359745344147086e-05,,,,,
1,,5799,,1.4790277418796904e-05,,,,,
1,,5849,,2.3871654775575735e-05,,,,,
1,,5899,,3.417053449084051e-05,,,,,
1,,5949,,2.069262700388208e-05,,,,,
1,,5999,,3.8970047171460465e-05,,,,,
1,,6049,,1.824663377192337e-05,,,,,
1,,6099,,5.6400687753921375e-05,,,,,
1,,6149,,5.844989573233761e-05,,,,,
1,,6199,,1.5565725334454328e-05,,,,,
1,,6249,,2.9524930141633376e-05,,,,,
1,,6299,,1.524585695733549e-05,,,,,
1,,6349,,1.8156986698159017e-05,,,,,
1,,6399,,3.74677219951991e-05,,,,,
1,,6449,,2.4045810278039426e-05,,,,,
1,,6499,,1.5774519852129743e-05,,,,,
1,,6549,,2.7318270440446213e-05,,,,,
1,,6599,,1.2591975973919034e-05,,,,,
1,,6649,,1.598105882294476e-05,,,,,
1,,6699,,2.778928683255799e-05,,,,,
1,,6749,,3.162010034429841e-05,,,,,
1,,6799,,1.9651039110613056e-05,,,,,
1,,6849,,1.4770195775781758e-05,,,,,
1,,6899,,1.6762174709583633e-05,,,,,
1,,6949,,1.8137572624254972e-05,,,,,
1,,6999,,2.9061067834845744e-05,,,,,
1,,7049,,6.056429265299812e-05,,,,,
1,,7099,,2.1401345293270424e-05,,,,,
1,,7149,,1.8114411432179622e-05,,,,,
1,,7199,,8.351378710358404e-06,,,,,
1,,7249,,1.122336198022822e-05,,,,,
1,,7299,,2.794116699078586e-05,,,,,
1,,7349,,3.514799755066633e-05,,,,,
1,,7399,,4.55304398201406e-05,,,,,
1,,7449,,1.587211409059819e-05,,,,,
1,,7499,,9.571270311425906e-06,,,,,
1,,7549,,1.6227953892666847e-05,,,,,
1,,7599,,1.9552691810531542e-05,,,,,
1,,7649,,2.8272181225474924e-05,,,,,
1,,7699,,3.023007775482256e-05,,,,,
1,,7749,,1.788862755347509e-05,,,,,
1,,7799,,5.541038717638003e-06,,,,,
1,,7839,,,1.1481410264968872,113357280.0,1.1935430765151978,2.0,0.0008329289848916233
1,,7839,2.4025659513426945e-05,,,,,,
